in s,C4 in V
5.7848152E-03,1.91797E-05
5.7849984E-03,9.41406E-06
5.7851816E-03,-3.94141E-05
5.7853648E-03,1.91797E-05
5.7855480E-03,-2.96484E-05
5.7857312E-03,-1.01172E-05
5.7859144E-03,-1.01172E-05
5.7860976E-03,-3.51563E-07
5.7862808E-03,-1.98828E-05
5.7864640E-03,-1.98828E-05
5.7866472E-03,-6.87109E-05
5.7868304E-03,-6.87109E-05
5.7870136E-03,-5.89453E-05
5.7871968E-03,-4.91797E-05
5.7873800E-03,-2.96484E-05
5.7875632E-03,-5.89453E-05
5.7877464E-03,-1.01172E-05
5.7879296E-03,-5.89453E-05
5.7881128E-03,-1.01172E-05
5.7882960E-03,-1.98828E-05
5.7884792E-03,-4.91797E-05
5.7886624E-03,-6.87109E-05
5.7888456E-03,-1.98828E-05
5.7890288E-03,-3.94141E-05
5.7892120E-03,-4.91797E-05
5.7893952E-03,-3.94141E-05
5.7895784E-03,-3.94141E-05
5.7897616E-03,-5.89453E-05
5.7899448E-03,-2.96484E-05
5.7901280E-03,-4.91797E-05
5.7903112E-03,-4.91797E-05
5.7904944E-03,-7.84766E-05
5.7906776E-03,-2.96484E-05
5.7908608E-03,-4.91797E-05
5.7910440E-03,-5.89453E-05
5.7912272E-03,-3.94141E-05
5.7914104E-03,-4.91797E-05
5.7915936E-03,-1.98828E-05
5.7917768E-03,-5.89453E-05
5.7919600E-03,-7.84766E-05
5.7921432E-03,-1.01172E-05
5.7923264E-03,-4.91797E-05
5.7925096E-03,-5.89453E-05
5.7926928E-03,-8.82422E-05
5.7928760E-03,2.89453E-05
5.7930592E-03,-2.96484E-05
5.7932424E-03,-4.91797E-05
5.7934256E-03,-2.96484E-05
5.7936088E-03,-5.89453E-05
5.7937920E-03,-1.01172E-05
5.7939752E-03,-1.98828E-05
5.7941584E-03,-3.94141E-05
5.7943416E-03,-2.96484E-05
5.7945248E-03,-1.01172E-05
5.7947080E-03,-2.96484E-05
5.7948912E-03,-3.94141E-05
5.7950744E-03,-3.51563E-07
5.7952576E-03,-3.94141E-05
5.7954408E-03,-7.84766E-05
5.7956240E-03,-3.94141E-05
5.7958072E-03,-7.84766E-05
5.7959904E-03,-2.96484E-05
5.7961736E-03,-3.51563E-07
5.7963568E-03,-5.89453E-05
5.7965400E-03,-2.96484E-05
5.7967232E-03,-1.98828E-05
5.7969064E-03,-3.94141E-05
5.7970896E-03,-1.01172E-05
5.7972728E-03,8.77895E-03
5.7974560E-03,8.79848E-03
5.7976392E-03,8.84730E-03
5.7978224E-03,8.82777E-03
5.7980056E-03,8.80824E-03
5.7981888E-03,8.81801E-03
5.7983720E-03,8.83754E-03
5.7985552E-03,8.86684E-03
5.7987384E-03,8.85707E-03
5.7989216E-03,8.84730E-03
5.7991048E-03,8.86684E-03
5.7992880E-03,8.88637E-03
5.7994712E-03,8.85707E-03
5.7996544E-03,8.86684E-03
5.7998376E-03,8.83754E-03
5.8000208E-03,8.89613E-03
5.8002040E-03,8.87660E-03
5.8003872E-03,8.83754E-03
5.8005704E-03,8.89613E-03
5.8007536E-03,8.87660E-03
5.8009368E-03,8.93520E-03
5.8011200E-03,8.86684E-03
5.8013032E-03,8.85707E-03
5.8014864E-03,8.86684E-03
5.8016696E-03,8.88637E-03
5.8018528E-03,8.89613E-03
5.8020360E-03,8.87660E-03
5.8022192E-03,8.88637E-03
5.8024024E-03,8.87660E-03
5.8025856E-03,8.88637E-03
5.8027688E-03,8.89613E-03
5.8029520E-03,8.89613E-03
5.8031352E-03,2.14492E-04
5.8033184E-03,3.87109E-05
5.8035016E-03,3.87109E-05
5.8036848E-03,1.91797E-05
5.8038680E-03,2.89453E-05
5.8040512E-03,1.91797E-05
5.8042344E-03,9.41406E-06
5.8044176E-03,9.41406E-06
5.8046008E-03,1.91797E-05
5.8047840E-03,-1.98828E-05
5.8049672E-03,1.91797E-05
5.8051504E-03,1.91797E-05
5.8053336E-03,-1.01172E-05
5.8055168E-03,-3.51563E-07
5.8057000E-03,1.91797E-05
5.8058832E-03,1.91797E-05
5.8060664E-03,9.41406E-06
5.8062496E-03,1.91797E-05
5.8064328E-03,-1.01172E-05
5.8066160E-03,-1.98828E-05
5.8067992E-03,-1.01172E-05
5.8069824E-03,-1.98828E-05
5.8071656E-03,-1.98828E-05
5.8073488E-03,-1.98828E-05
5.8075320E-03,-7.84766E-05
5.8077152E-03,9.41406E-06
5.8078984E-03,-1.98828E-05
5.8080816E-03,-1.98828E-05
5.8082648E-03,-1.98828E-05
5.8084480E-03,-1.01172E-05
5.8086312E-03,1.91797E-05
5.8088144E-03,-3.51563E-07
5.8089976E-03,1.91797E-05
5.8091808E-03,-3.51563E-07
5.8093640E-03,-3.51563E-07
5.8095472E-03,3.87109E-05
5.8097304E-03,-1.98828E-05
5.8099136E-03,-1.98828E-05
5.8100968E-03,-3.51563E-07
5.8102800E-03,-5.89453E-05
5.8104632E-03,9.41406E-06
5.8106464E-03,-3.51563E-07
5.8108296E-03,-1.98828E-05
5.8110128E-03,-5.89453E-05
5.8111960E-03,-2.96484E-05
5.8113792E-03,9.41406E-06
5.8115624E-03,-2.96484E-05
5.8117456E-03,-3.94141E-05
5.8119288E-03,9.41406E-06
5.8121120E-03,9.41406E-06
5.8122952E-03,-3.51563E-07
5.8124784E-03,-6.87109E-05
5.8126616E-03,-3.51563E-07
5.8128448E-03,-1.98828E-05
5.8130280E-03,-5.89453E-05
5.8132112E-03,-1.98828E-05
5.8133944E-03,-3.94141E-05
5.8135776E-03,-2.96484E-05
5.8137608E-03,-1.01172E-05
5.8139440E-03,1.91797E-05
5.8141272E-03,9.41406E-06
5.8143104E-03,-2.96484E-05
5.8144936E-03,-2.96484E-05
5.8146768E-03,-1.98828E-05
5.8148600E-03,-1.98828E-05
5.8150432E-03,9.41406E-06
5.8152264E-03,-1.98828E-05
5.8154096E-03,-1.01172E-05
5.8155928E-03,2.89453E-05
5.8157760E-03,-3.94141E-05
5.8159592E-03,-2.96484E-05
5.8161424E-03,-5.89453E-05
5.8163256E-03,-1.01172E-05
5.8165088E-03,9.41406E-06
5.8166920E-03,-2.96484E-05
5.8168752E-03,-1.98828E-05
5.8170584E-03,-4.91797E-05
5.8172416E-03,8.79848E-03
5.8174248E-03,8.85707E-03
5.8176080E-03,8.84730E-03
5.8177912E-03,8.86684E-03
5.8179744E-03,8.83754E-03
5.8181576E-03,8.85707E-03
5.8183408E-03,8.82777E-03
5.8185240E-03,8.82777E-03
5.8187072E-03,8.83754E-03
5.8188904E-03,8.87660E-03
5.8190736E-03,8.83754E-03
5.8192568E-03,8.89613E-03
5.8194400E-03,8.86684E-03
5.8196232E-03,8.86684E-03
5.8198064E-03,8.87660E-03
5.8199896E-03,8.88637E-03
5.8201728E-03,8.89613E-03
5.8203560E-03,8.87660E-03
5.8205392E-03,8.89613E-03
5.8207224E-03,8.91566E-03
5.8209056E-03,8.88637E-03
5.8210888E-03,8.86684E-03
5.8212720E-03,8.92543E-03
5.8214552E-03,8.89613E-03
5.8216384E-03,8.90590E-03
5.8218216E-03,8.95473E-03
5.8220048E-03,8.85707E-03
5.8221880E-03,8.88637E-03
5.8223712E-03,8.93520E-03
5.8225544E-03,8.86684E-03
5.8227376E-03,8.92543E-03
5.8229208E-03,8.90590E-03
5.8231040E-03,5.94691E-03
5.8232872E-03,8.75391E-05
5.8234704E-03,7.77734E-05
5.8236536E-03,9.41406E-06
5.8238368E-03,4.84766E-05
5.8240200E-03,3.87109E-05
5.8242032E-03,7.77734E-05
5.8243864E-03,6.80078E-05
5.8245696E-03,9.41406E-06
5.8247528E-03,9.41406E-06
5.8249360E-03,5.82422E-05
5.8251192E-03,2.89453E-05
5.8253024E-03,4.84766E-05
5.8254856E-03,-2.96484E-05
5.8256688E-03,-3.51563E-07
5.8258520E-03,-3.51563E-07
5.8260352E-03,2.89453E-05
5.8262184E-03,9.41406E-06
5.8264016E-03,9.41406E-06
5.8265848E-03,-1.98828E-05
5.8267680E-03,9.41406E-06
5.8269512E-03,-1.01172E-05
5.8271344E-03,-1.01172E-05
5.8273176E-03,9.41406E-06
5.8275008E-03,2.89453E-05
5.8276840E-03,-1.01172E-05
5.8278672E-03,-3.94141E-05
5.8280504E-03,9.41406E-06
5.8282336E-03,4.84766E-05
5.8284168E-03,-6.87109E-05
5.8286000E-03,-1.01172E-05
5.8287832E-03,-4.91797E-05
5.8289664E-03,9.41406E-06
5.8291496E-03,-1.98828E-05
5.8293328E-03,9.41406E-06
5.8295160E-03,-4.91797E-05
5.8296992E-03,-3.94141E-05
5.8298824E-03,-2.96484E-05
5.8300656E-03,-5.89453E-05
5.8302488E-03,2.89453E-05
5.8304320E-03,-2.96484E-05
5.8306152E-03,-2.96484E-05
5.8307984E-03,-1.98828E-05
5.8309816E-03,-2.96484E-05
5.8311648E-03,-1.01172E-05
5.8313480E-03,-3.94141E-05
5.8315312E-03,-2.96484E-05
5.8317144E-03,-1.98828E-05
5.8318976E-03,-3.51563E-07
5.8320808E-03,-4.91797E-05
5.8322640E-03,-3.51563E-07
5.8324472E-03,-2.96484E-05
5.8326304E-03,-2.96484E-05
5.8328136E-03,-3.51563E-07
5.8329968E-03,-2.96484E-05
5.8331800E-03,-1.01172E-05
5.8333632E-03,-4.91797E-05
5.8335464E-03,-1.98828E-05
5.8337296E-03,-1.98828E-05
5.8339128E-03,-5.89453E-05
5.8340960E-03,-2.96484E-05
5.8342792E-03,-1.01172E-05
5.8344624E-03,-3.94141E-05
5.8346456E-03,-2.96484E-05
5.8348288E-03,-4.91797E-05
5.8350120E-03,-3.94141E-05
5.8351952E-03,-1.98828E-05
5.8353784E-03,-2.96484E-05
5.8355616E-03,-1.01172E-05
5.8357448E-03,-3.94141E-05
5.8359280E-03,-4.91797E-05
5.8361112E-03,-3.94141E-05
5.8362944E-03,-3.94141E-05
5.8364776E-03,-8.82422E-05
5.8366608E-03,-6.87109E-05
5.8368440E-03,-2.96484E-05
5.8370272E-03,-3.94141E-05
5.8372104E-03,8.75941E-03
5.8373936E-03,8.78871E-03
5.8375768E-03,8.80824E-03
5.8377600E-03,8.79848E-03
5.8379432E-03,8.85707E-03
5.8381264E-03,8.80824E-03
5.8383096E-03,8.84730E-03
5.8384928E-03,8.82777E-03
5.8386760E-03,8.83754E-03
5.8388592E-03,8.84730E-03
5.8390424E-03,8.86684E-03
5.8392256E-03,8.86684E-03
5.8394088E-03,8.85707E-03
5.8395920E-03,8.85707E-03
5.8397752E-03,8.83754E-03
5.8399584E-03,8.86684E-03
5.8401416E-03,8.84730E-03
5.8403248E-03,8.85707E-03
5.8405080E-03,8.90590E-03
5.8406912E-03,8.88637E-03
5.8408744E-03,8.88637E-03
5.8410576E-03,8.86684E-03
5.8412408E-03,8.87660E-03
5.8414240E-03,8.89613E-03
5.8416072E-03,8.87660E-03
5.8417904E-03,8.93520E-03
5.8419736E-03,8.87660E-03
5.8421568E-03,8.87660E-03
5.8423400E-03,8.89613E-03
5.8425232E-03,8.93520E-03
5.8427064E-03,8.88637E-03
5.8428896E-03,8.89613E-03
5.8430728E-03,8.88637E-03
5.8432560E-03,8.75391E-05
5.8434392E-03,5.82422E-05
5.8436224E-03,4.84766E-05
5.8438056E-03,4.84766E-05
5.8439888E-03,4.84766E-05
5.8441720E-03,3.87109E-05
5.8443552E-03,9.41406E-06
5.8445384E-03,1.91797E-05
5.8447216E-03,3.87109E-05
5.8449048E-03,5.82422E-05
5.8450880E-03,-1.01172E-05
5.8452712E-03,9.41406E-06
5.8454544E-03,2.89453E-05
5.8456376E-03,1.91797E-05
5.8458208E-03,1.91797E-05
5.8460040E-03,-3.51563E-07
5.8461872E-03,-3.51563E-07
5.8463704E-03,9.41406E-06
5.8465536E-03,-1.01172E-05
5.8467368E-03,-1.01172E-05
5.8469200E-03,9.41406E-06
5.8471032E-03,9.41406E-06
5.8472864E-03,-1.01172E-05
5.8474696E-03,2.89453E-05
5.8476528E-03,-3.51563E-07
5.8478360E-03,1.91797E-05
5.8480192E-03,-1.01172E-05
5.8482024E-03,-3.51563E-07
5.8483856E-03,9.41406E-06
5.8485688E-03,9.41406E-06
5.8487520E-03,1.91797E-05
5.8489352E-03,-1.98828E-05
5.8491184E-03,-2.96484E-05
5.8493016E-03,2.89453E-05
5.8494848E-03,-1.98828E-05
5.8496680E-03,1.91797E-05
5.8498512E-03,-5.89453E-05
5.8500344E-03,6.80078E-05
5.8502176E-03,-1.98828E-05
5.8504008E-03,-3.51563E-07
5.8505840E-03,-3.51563E-07
5.8507672E-03,-1.01172E-05
5.8509504E-03,-3.94141E-05
5.8511336E-03,-1.01172E-05
5.8513168E-03,1.91797E-05
5.8515000E-03,-4.91797E-05
5.8516832E-03,-1.98828E-05
5.8518664E-03,-1.98828E-05
5.8520496E-03,-3.94141E-05
5.8522328E-03,-4.91797E-05
5.8524160E-03,-1.01172E-05
5.8525992E-03,-3.51563E-07
5.8527824E-03,-3.94141E-05
5.8529656E-03,-3.51563E-07
5.8531488E-03,-1.01172E-05
5.8533320E-03,-1.01172E-05
5.8535152E-03,-2.96484E-05
5.8536984E-03,-7.84766E-05
5.8538816E-03,-2.96484E-05
5.8540648E-03,-3.94141E-05
5.8542480E-03,-2.96484E-05
5.8544312E-03,-1.98828E-05
5.8546144E-03,-5.89453E-05
5.8547976E-03,-7.84766E-05
5.8549808E-03,-5.89453E-05
5.8551640E-03,-2.96484E-05
5.8553472E-03,-1.98828E-05
5.8555304E-03,-2.96484E-05
5.8557136E-03,-5.89453E-05
5.8558968E-03,-3.94141E-05
5.8560800E-03,-5.89453E-05
5.8562632E-03,-5.89453E-05
5.8564464E-03,-3.94141E-05
5.8566296E-03,-3.94141E-05
5.8568128E-03,-3.94141E-05
5.8569960E-03,-3.94141E-05
5.8571792E-03,8.76918E-03
5.8573624E-03,8.77895E-03
5.8575456E-03,8.82777E-03
5.8577288E-03,8.79848E-03
5.8579120E-03,8.82777E-03
5.8580952E-03,8.85707E-03
5.8582784E-03,8.82777E-03
5.8584616E-03,8.79848E-03
5.8586448E-03,8.80824E-03
5.8588280E-03,8.83754E-03
5.8590112E-03,8.79848E-03
5.8591944E-03,8.87660E-03
5.8593776E-03,8.84730E-03
5.8595608E-03,8.84730E-03
5.8597440E-03,8.82777E-03
5.8599272E-03,8.85707E-03
5.8601104E-03,8.85707E-03
5.8602936E-03,8.86684E-03
5.8604768E-03,8.87660E-03
5.8606600E-03,8.87660E-03
5.8608432E-03,8.87660E-03
5.8610264E-03,8.84730E-03
5.8612096E-03,8.88637E-03
5.8613928E-03,8.85707E-03
5.8615760E-03,8.88637E-03
5.8617592E-03,8.82777E-03
5.8619424E-03,8.81801E-03
5.8621256E-03,8.86684E-03
5.8623088E-03,8.87660E-03
5.8624920E-03,8.82777E-03
5.8626752E-03,8.89613E-03
5.8628584E-03,8.85707E-03
5.8630416E-03,8.86684E-03
5.8632248E-03,8.75391E-05
5.8634080E-03,4.84766E-05
5.8635912E-03,9.41406E-06
5.8637744E-03,9.41406E-06
5.8639576E-03,3.87109E-05
5.8641408E-03,9.41406E-06
5.8643240E-03,-1.01172E-05
5.8645072E-03,-3.51563E-07
5.8646904E-03,9.41406E-06
5.8648736E-03,1.91797E-05
5.8650568E-03,1.91797E-05
5.8652400E-03,2.89453E-05
5.8654232E-03,-2.96484E-05
5.8656064E-03,-1.01172E-05
5.8657896E-03,-2.96484E-05
5.8659728E-03,1.91797E-05
5.8661560E-03,-3.94141E-05
5.8663392E-03,1.91797E-05
5.8665224E-03,9.41406E-06
5.8667056E-03,9.41406E-06
5.8668888E-03,3.87109E-05
5.8670720E-03,-1.98828E-05
5.8672552E-03,2.89453E-05
5.8674384E-03,-1.01172E-05
5.8676216E-03,-1.98828E-05
5.8678048E-03,9.41406E-06
5.8679880E-03,-3.51563E-07
5.8681712E-03,-7.84766E-05
5.8683544E-03,-2.96484E-05
5.8685376E-03,-2.96484E-05
5.8687208E-03,-3.94141E-05
5.8689040E-03,-5.89453E-05
5.8690872E-03,-3.51563E-07
5.8692704E-03,-2.96484E-05
5.8694536E-03,-1.01172E-05
5.8696368E-03,-3.94141E-05
5.8698200E-03,-1.98828E-05
5.8700032E-03,-1.01172E-05
5.8701864E-03,-2.96484E-05
5.8703696E-03,-3.51563E-07
5.8705528E-03,-1.01172E-05
5.8707360E-03,-2.96484E-05
5.8709192E-03,-3.51563E-07
5.8711024E-03,-2.96484E-05
5.8712856E-03,-2.96484E-05
5.8714688E-03,-5.89453E-05
5.8716520E-03,9.41406E-06
5.8718352E-03,-4.91797E-05
5.8720184E-03,-1.98828E-05
5.8722016E-03,9.41406E-06
5.8723848E-03,-1.98828E-05
5.8725680E-03,-1.01172E-05
5.8727512E-03,-4.91797E-05
5.8729344E-03,-5.89453E-05
5.8731176E-03,-3.51563E-07
5.8733008E-03,-3.51563E-07
5.8734840E-03,-1.01172E-05
5.8736672E-03,-2.96484E-05
5.8738504E-03,9.41406E-06
5.8740336E-03,-7.84766E-05
5.8742168E-03,-3.51563E-07
5.8744000E-03,-1.01172E-05
5.8745832E-03,-5.89453E-05
5.8747664E-03,-1.98828E-05
5.8749496E-03,-2.96484E-05
5.8751328E-03,-3.51563E-07
5.8753160E-03,-1.98828E-05
5.8754992E-03,-1.01172E-05
5.8756824E-03,-7.84766E-05
5.8758656E-03,-5.89453E-05
5.8760488E-03,-2.96484E-05
5.8762320E-03,-2.96484E-05
5.8764152E-03,-3.94141E-05
5.8765984E-03,-1.01172E-05
5.8767816E-03,-5.89453E-05
5.8769648E-03,-2.96484E-05
5.8771480E-03,8.72035E-03
5.8773312E-03,8.82777E-03
5.8775144E-03,8.84730E-03
5.8776976E-03,8.81801E-03
5.8778808E-03,8.82777E-03
5.8780640E-03,8.82777E-03
5.8782472E-03,8.84730E-03
5.8784304E-03,8.82777E-03
5.8786136E-03,8.80824E-03
5.8787968E-03,8.82777E-03
5.8789800E-03,8.88637E-03
5.8791632E-03,8.83754E-03
5.8793464E-03,8.88637E-03
5.8795296E-03,8.81801E-03
5.8797128E-03,8.88637E-03
5.8798960E-03,8.89613E-03
5.8800792E-03,8.88637E-03
5.8802624E-03,8.89613E-03
5.8804456E-03,8.86684E-03
5.8806288E-03,8.91566E-03
5.8808120E-03,8.89613E-03
5.8809952E-03,8.90590E-03
5.8811784E-03,8.87660E-03
5.8813616E-03,8.90590E-03
5.8815448E-03,8.89613E-03
5.8817280E-03,8.90590E-03
5.8819112E-03,8.92543E-03
5.8820944E-03,8.88637E-03
5.8822776E-03,8.91566E-03
5.8824608E-03,8.91566E-03
5.8826440E-03,8.87660E-03
5.8828272E-03,8.95473E-03
5.8830104E-03,8.90590E-03
5.8831936E-03,1.07070E-04
5.8833768E-03,1.07070E-04
5.8835600E-03,7.77734E-05
5.8837432E-03,1.91797E-05
5.8839264E-03,1.91797E-05
5.8841096E-03,5.82422E-05
5.8842928E-03,3.87109E-05
5.8844760E-03,3.87109E-05
5.8846592E-03,5.82422E-05
5.8848424E-03,5.82422E-05
5.8850256E-03,4.84766E-05
5.8852088E-03,2.89453E-05
5.8853920E-03,9.41406E-06
5.8855752E-03,8.75391E-05
5.8857584E-03,4.84766E-05
5.8859416E-03,9.41406E-06
5.8861248E-03,-1.98828E-05
5.8863080E-03,5.82422E-05
5.8864912E-03,4.84766E-05
5.8866744E-03,2.89453E-05
5.8868576E-03,3.87109E-05
5.8870408E-03,3.87109E-05
5.8872240E-03,7.77734E-05
5.8874072E-03,-1.98828E-05
5.8875904E-03,9.41406E-06
5.8877736E-03,9.41406E-06
5.8879568E-03,2.89453E-05
5.8881400E-03,1.91797E-05
5.8883232E-03,3.87109E-05
5.8885064E-03,1.91797E-05
5.8886896E-03,9.41406E-06
5.8888728E-03,-3.51563E-07
5.8890560E-03,-3.51563E-07
5.8892392E-03,-1.01172E-05
5.8894224E-03,2.89453E-05
5.8896056E-03,-1.98828E-05
5.8897888E-03,2.89453E-05
5.8899720E-03,4.84766E-05
5.8901552E-03,3.87109E-05
5.8903384E-03,-3.51563E-07
5.8905216E-03,2.89453E-05
5.8907048E-03,-3.51563E-07
5.8908880E-03,5.82422E-05
5.8910712E-03,-1.98828E-05
5.8912544E-03,2.89453E-05
5.8914376E-03,1.91797E-05
5.8916208E-03,-1.01172E-05
5.8918040E-03,1.91797E-05
5.8919872E-03,9.41406E-06
5.8921704E-03,-1.01172E-05
5.8923536E-03,4.84766E-05
5.8925368E-03,-2.96484E-05
5.8927200E-03,2.89453E-05
5.8929032E-03,-3.51563E-07
5.8930864E-03,9.41406E-06
5.8932696E-03,-3.51563E-07
5.8934528E-03,9.41406E-06
5.8936360E-03,3.87109E-05
5.8938192E-03,2.89453E-05
5.8940024E-03,4.84766E-05
5.8941856E-03,4.84766E-05
5.8943688E-03,2.89453E-05
5.8945520E-03,9.41406E-06
5.8947352E-03,9.41406E-06
5.8949184E-03,-1.98828E-05
5.8951016E-03,3.87109E-05
5.8952848E-03,2.89453E-05
5.8954680E-03,1.91797E-05
5.8956512E-03,4.84766E-05
5.8958344E-03,3.87109E-05
5.8960176E-03,9.41406E-06
5.8962008E-03,-3.51563E-07
5.8963840E-03,3.87109E-05
5.8965672E-03,1.91797E-05
5.8967504E-03,9.41406E-06
5.8969336E-03,9.41406E-06
5.8971168E-03,8.75941E-03
5.8973000E-03,8.83754E-03
5.8974832E-03,8.81801E-03
5.8976664E-03,8.89613E-03
5.8978496E-03,8.87660E-03
5.8980328E-03,8.83754E-03
5.8982160E-03,8.86684E-03
5.8983992E-03,8.89613E-03
5.8985824E-03,8.89613E-03
5.8987656E-03,8.87660E-03
5.8989488E-03,8.89613E-03
5.8991320E-03,8.88637E-03
5.8993152E-03,8.90590E-03
5.8994984E-03,8.89613E-03
5.8996816E-03,8.88637E-03
5.8998648E-03,8.90590E-03
5.9000480E-03,8.89613E-03
5.9002312E-03,8.91566E-03
5.9004144E-03,8.89613E-03
5.9005976E-03,8.89613E-03
5.9007808E-03,8.88637E-03
5.9009640E-03,8.91566E-03
5.9011472E-03,8.88637E-03
5.9013304E-03,8.87660E-03
5.9015136E-03,8.88637E-03
5.9016968E-03,8.92543E-03
5.9018800E-03,8.90590E-03
5.9020632E-03,8.90590E-03
5.9022464E-03,8.91566E-03
5.9024296E-03,8.93520E-03
5.9026128E-03,8.93520E-03
5.9027960E-03,8.91566E-03
5.9029792E-03,8.91566E-03
5.9031624E-03,1.26602E-04
5.9033456E-03,8.75391E-05
5.9035288E-03,4.84766E-05
5.9037120E-03,8.75391E-05
5.9038952E-03,4.84766E-05
5.9040784E-03,6.80078E-05
5.9042616E-03,7.77734E-05
5.9044448E-03,4.84766E-05
5.9046280E-03,2.89453E-05
5.9048112E-03,1.91797E-05
5.9049944E-03,3.87109E-05
5.9051776E-03,6.80078E-05
5.9053608E-03,2.89453E-05
5.9055440E-03,-1.98828E-05
5.9057272E-03,2.89453E-05
5.9059104E-03,5.82422E-05
5.9060936E-03,1.91797E-05
5.9062768E-03,3.87109E-05
5.9064600E-03,3.87109E-05
5.9066432E-03,9.41406E-06
5.9068264E-03,1.91797E-05
5.9070096E-03,8.75391E-05
5.9071928E-03,1.91797E-05
5.9073760E-03,3.87109E-05
5.9075592E-03,9.41406E-06
5.9077424E-03,2.89453E-05
5.9079256E-03,5.82422E-05
5.9081088E-03,5.82422E-05
5.9082920E-03,4.84766E-05
5.9084752E-03,1.91797E-05
5.9086584E-03,2.89453E-05
5.9088416E-03,2.89453E-05
5.9090248E-03,1.91797E-05
5.9092080E-03,4.84766E-05
5.9093912E-03,2.89453E-05
5.9095744E-03,9.41406E-06
5.9097576E-03,-1.01172E-05
5.9099408E-03,1.91797E-05
5.9101240E-03,5.82422E-05
5.9103072E-03,-1.01172E-05
5.9104904E-03,1.91797E-05
5.9106736E-03,1.91797E-05
5.9108568E-03,3.87109E-05
5.9110400E-03,9.41406E-06
5.9112232E-03,1.91797E-05
5.9114064E-03,-1.98828E-05
5.9115896E-03,1.91797E-05
5.9117728E-03,9.41406E-06
5.9119560E-03,2.89453E-05
5.9121392E-03,4.84766E-05
5.9123224E-03,3.87109E-05
5.9125056E-03,4.84766E-05
5.9126888E-03,9.41406E-06
5.9128720E-03,2.89453E-05
5.9130552E-03,1.91797E-05
5.9132384E-03,9.41406E-06
5.9134216E-03,-1.98828E-05
5.9136048E-03,1.91797E-05
5.9137880E-03,2.89453E-05
5.9139712E-03,5.82422E-05
5.9141544E-03,1.91797E-05
5.9143376E-03,-3.51563E-07
5.9145208E-03,9.41406E-06
5.9147040E-03,-3.51563E-07
5.9148872E-03,9.41406E-06
5.9150704E-03,1.91797E-05
5.9152536E-03,3.87109E-05
5.9154368E-03,-3.51563E-07
5.9156200E-03,1.91797E-05
5.9158032E-03,2.89453E-05
5.9159864E-03,-3.51563E-07
5.9161696E-03,3.87109E-05
5.9163528E-03,-3.51563E-07
5.9165360E-03,-3.51563E-07
5.9167192E-03,-3.51563E-07
5.9169024E-03,9.41406E-06
5.9170856E-03,8.72035E-03
5.9172688E-03,8.84730E-03
5.9174520E-03,8.82777E-03
5.9176352E-03,8.86684E-03
5.9178184E-03,8.84730E-03
5.9180016E-03,8.88637E-03
5.9181848E-03,8.87660E-03
5.9183680E-03,8.86684E-03
5.9185512E-03,8.87660E-03
5.9187344E-03,8.90590E-03
5.9189176E-03,8.91566E-03
5.9191008E-03,8.89613E-03
5.9192840E-03,8.89613E-03
5.9194672E-03,8.89613E-03
5.9196504E-03,8.88637E-03
5.9198336E-03,8.90590E-03
5.9200168E-03,8.93520E-03
5.9202000E-03,8.89613E-03
5.9203832E-03,8.90590E-03
5.9205664E-03,8.95473E-03
5.9207496E-03,8.94496E-03
5.9209328E-03,8.91566E-03
5.9211160E-03,8.92543E-03
5.9212992E-03,8.91566E-03
5.9214824E-03,8.93520E-03
5.9216656E-03,8.94496E-03
5.9218488E-03,8.90590E-03
5.9220320E-03,8.92543E-03
5.9222152E-03,8.91566E-03
5.9223984E-03,8.95473E-03
5.9225816E-03,8.91566E-03
5.9227648E-03,8.95473E-03
5.9229480E-03,8.92543E-03
5.9231312E-03,1.85195E-04
5.9233144E-03,1.26602E-04
5.9234976E-03,9.73047E-05
5.9236808E-03,8.75391E-05
5.9238640E-03,9.73047E-05
5.9240472E-03,1.91797E-05
5.9242304E-03,7.77734E-05
5.9244136E-03,4.84766E-05
5.9245968E-03,5.82422E-05
5.9247800E-03,-3.51563E-07
5.9249632E-03,3.87109E-05
5.9251464E-03,3.87109E-05
5.9253296E-03,2.89453E-05
5.9255128E-03,3.87109E-05
5.9256960E-03,4.84766E-05
5.9258792E-03,4.84766E-05
5.9260624E-03,5.82422E-05
5.9262456E-03,2.89453E-05
5.9264288E-03,1.91797E-05
5.9266120E-03,1.91797E-05
5.9267952E-03,2.89453E-05
5.9269784E-03,-3.51563E-07
5.9271616E-03,2.89453E-05
5.9273448E-03,-1.98828E-05
5.9275280E-03,1.91797E-05
5.9277112E-03,3.87109E-05
5.9278944E-03,-3.51563E-07
5.9280776E-03,-2.96484E-05
5.9282608E-03,-3.51563E-07
5.9284440E-03,-2.96484E-05
5.9286272E-03,-1.01172E-05
5.9288104E-03,-3.51563E-07
5.9289936E-03,3.87109E-05
5.9291768E-03,4.84766E-05
5.9293600E-03,2.89453E-05
5.9295432E-03,-4.91797E-05
5.9297264E-03,-1.98828E-05
5.9299096E-03,9.41406E-06
5.9300928E-03,2.89453E-05
5.9302760E-03,-1.01172E-05
5.9304592E-03,3.87109E-05
5.9306424E-03,1.91797E-05
5.9308256E-03,-2.96484E-05
5.9310088E-03,-1.98828E-05
5.9311920E-03,9.41406E-06
5.9313752E-03,-2.96484E-05
5.9315584E-03,1.91797E-05
5.9317416E-03,-6.87109E-05
5.9319248E-03,-3.94141E-05
