in s,C4 in V
1.3014298E-02,9.18535E-04
1.3014481E-02,9.18535E-04
1.3014664E-02,8.94121E-04
1.3014847E-02,9.23418E-04
1.3015030E-02,8.89238E-04
1.3015214E-02,9.18535E-04
1.3015397E-02,9.42949E-04
1.3015580E-02,9.08770E-04
1.3015763E-02,9.47832E-04
1.3015946E-02,9.08770E-04
1.3016130E-02,9.38066E-04
1.3016313E-02,9.38066E-04
1.3016496E-02,9.47832E-04
1.3016679E-02,8.74590E-04
1.3016862E-02,9.33184E-04
1.3017046E-02,9.03887E-04
1.3017229E-02,9.28301E-04
1.3017412E-02,9.08770E-04
1.3017595E-02,9.23418E-04
1.3017778E-02,9.08770E-04
1.3017962E-02,9.18535E-04
1.3018145E-02,9.18535E-04
1.3018328E-02,9.33184E-04
1.3018511E-02,9.33184E-04
1.3018694E-02,9.18535E-04
1.3018878E-02,9.23418E-04
1.3019061E-02,9.13652E-04
1.3019244E-02,9.18535E-04
1.3019427E-02,8.99004E-04
1.3019610E-02,9.13652E-04
1.3019794E-02,9.28301E-04
1.3019977E-02,9.33184E-04
1.3020160E-02,9.28301E-04
1.3020343E-02,9.23418E-04
1.3020526E-02,-6.77930E-05
1.3020710E-02,-7.26758E-05
1.3020893E-02,-5.31445E-05
1.3021076E-02,-6.77930E-05
1.3021259E-02,-7.75586E-05
1.3021442E-02,-6.77930E-05
1.3021626E-02,-8.24414E-05
1.3021809E-02,-9.70898E-05
1.3021992E-02,-6.77930E-05
1.3022175E-02,-9.70898E-05
1.3022358E-02,-5.80273E-05
1.3022542E-02,-4.82617E-05
1.3022725E-02,-4.82617E-05
1.3022908E-02,-7.26758E-05
1.3023091E-02,-6.77930E-05
1.3023274E-02,-1.01973E-04
1.3023458E-02,-6.77930E-05
1.3023641E-02,-6.77930E-05
1.3023824E-02,-8.24414E-05
1.3024007E-02,-7.26758E-05
1.3024190E-02,-9.22070E-05
1.3024374E-02,-6.29102E-05
1.3024557E-02,-7.26758E-05
1.3024740E-02,-9.70898E-05
1.3024923E-02,-8.24414E-05
1.3025106E-02,-8.24414E-05
1.3025290E-02,-8.73242E-05
1.3025473E-02,-8.73242E-05
1.3025656E-02,-5.80273E-05
1.3025839E-02,-8.73242E-05
1.3026022E-02,-8.24414E-05
1.3026206E-02,-9.22070E-05
1.3026389E-02,-6.77930E-05
1.3026572E-02,-5.31445E-05
1.3026755E-02,-1.16621E-04
1.3026938E-02,-8.73242E-05
1.3027122E-02,-7.26758E-05
1.3027305E-02,-5.31445E-05
1.3027488E-02,-6.77930E-05
1.3027671E-02,-9.70898E-05
1.3027854E-02,-5.31445E-05
1.3028038E-02,-5.31445E-05
1.3028221E-02,-7.26758E-05
1.3028404E-02,-6.29102E-05
1.3028587E-02,-7.75586E-05
1.3028770E-02,-8.73242E-05
1.3028954E-02,-6.29102E-05
1.3029137E-02,-1.21504E-04
1.3029320E-02,-7.26758E-05
1.3029503E-02,-5.31445E-05
1.3029686E-02,-5.80273E-05
1.3029870E-02,-7.26758E-05
1.3030053E-02,-9.22070E-05
1.3030236E-02,-4.82617E-05
1.3030419E-02,-1.11738E-04
1.3030602E-02,-3.84961E-05
1.3030786E-02,-9.70898E-05
1.3030969E-02,-5.31445E-05
1.3031152E-02,-6.77930E-05
1.3031335E-02,-6.29102E-05
1.3031518E-02,-7.26758E-05
1.3031702E-02,-7.26758E-05
1.3031885E-02,-6.77930E-05
1.3032068E-02,-8.24414E-05
1.3032251E-02,-8.73242E-05
1.3032434E-02,-6.77930E-05
1.3032618E-02,-2.38477E-05
1.3032801E-02,-9.70898E-05
1.3032984E-02,-2.38477E-05
1.3033167E-02,-5.31445E-05
1.3033350E-02,-6.29102E-05
1.3033534E-02,9.33184E-04
1.3033717E-02,9.18535E-04
1.3033900E-02,9.42949E-04
1.3034083E-02,9.33184E-04
1.3034266E-02,9.03887E-04
1.3034450E-02,9.28301E-04
1.3034633E-02,9.08770E-04
1.3034816E-02,9.38066E-04
1.3034999E-02,9.33184E-04
1.3035182E-02,9.62480E-04
1.3035366E-02,9.57598E-04
1.3035549E-02,9.47832E-04
1.3035732E-02,9.47832E-04
1.3035915E-02,9.52715E-04
1.3036098E-02,9.42949E-04
1.3036282E-02,9.38066E-04
1.3036465E-02,9.13652E-04
1.3036648E-02,9.33184E-04
1.3036831E-02,9.38066E-04
1.3037014E-02,9.23418E-04
1.3037198E-02,9.47832E-04
1.3037381E-02,9.47832E-04
1.3037564E-02,9.13652E-04
1.3037747E-02,9.33184E-04
1.3037930E-02,9.52715E-04
1.3038114E-02,9.28301E-04
1.3038297E-02,9.47832E-04
1.3038480E-02,9.62480E-04
1.3038663E-02,8.99004E-04
1.3038846E-02,9.52715E-04
1.3039030E-02,9.08770E-04
1.3039213E-02,9.72246E-04
1.3039396E-02,9.23418E-04
1.3039579E-02,9.13652E-04
1.3039762E-02,9.42949E-04
1.3039946E-02,9.13652E-04
1.3040129E-02,9.33184E-04
1.3040312E-02,9.13652E-04
1.3040495E-02,-9.19922E-06
1.3040678E-02,-3.84961E-05
1.3040862E-02,-5.31445E-05
1.3041045E-02,-5.80273E-05
1.3041228E-02,-6.29102E-05
1.3041411E-02,-7.26758E-05
1.3041594E-02,-8.24414E-05
1.3041778E-02,-7.26758E-05
1.3041961E-02,-5.80273E-05
1.3042144E-02,-5.80273E-05
1.3042327E-02,-5.80273E-05
1.3042510E-02,-3.84961E-05
1.3042694E-02,-5.80273E-05
1.3042877E-02,-3.36133E-05
1.3043060E-02,-1.01973E-04
1.3043243E-02,-2.38477E-05
1.3043426E-02,-6.29102E-05
1.3043610E-02,-5.80273E-05
1.3043793E-02,-7.75586E-05
1.3043976E-02,-5.31445E-05
1.3044159E-02,-2.38477E-05
1.3044342E-02,-3.84961E-05
1.3044526E-02,-4.82617E-05
1.3044709E-02,-4.82617E-05
1.3044892E-02,-5.80273E-05
1.3045075E-02,-3.36133E-05
1.3045258E-02,-2.87305E-05
1.3045442E-02,-2.87305E-05
1.3045625E-02,-4.82617E-05
1.3045808E-02,-7.26758E-05
1.3045991E-02,-2.87305E-05
1.3046174E-02,-4.33789E-05
1.3046358E-02,-4.33789E-05
1.3046541E-02,-6.29102E-05
1.3046724E-02,-9.22070E-05
1.3046907E-02,-6.29102E-05
1.3047090E-02,-7.26758E-05
1.3047274E-02,-3.84961E-05
1.3047457E-02,-5.80273E-05
1.3047640E-02,-4.33789E-05
1.3047823E-02,-8.73242E-05
1.3048006E-02,-4.82617E-05
1.3048190E-02,-5.80273E-05
1.3048373E-02,-4.82617E-05
1.3048556E-02,-6.29102E-05
1.3048739E-02,-4.82617E-05
1.3048922E-02,-6.29102E-05
1.3049106E-02,-5.31445E-05
1.3049289E-02,-9.22070E-05
1.3049472E-02,-6.29102E-05
1.3049655E-02,-6.29102E-05
1.3049838E-02,-5.31445E-05
1.3050022E-02,-4.82617E-05
1.3050205E-02,-8.24414E-05
1.3050388E-02,-8.24414E-05
1.3050571E-02,-5.31445E-05
1.3050754E-02,-3.84961E-05
1.3050938E-02,-4.82617E-05
1.3051121E-02,-8.24414E-05
1.3051304E-02,-2.87305E-05
1.3051487E-02,-5.80273E-05
1.3051670E-02,-5.80273E-05
1.3051854E-02,-7.26758E-05
1.3052037E-02,-2.87305E-05
1.3052220E-02,-7.26758E-05
1.3052403E-02,-5.31445E-05
1.3052586E-02,-7.75586E-05
1.3052770E-02,-6.29102E-05
1.3052953E-02,-6.29102E-05
1.3053136E-02,-9.22070E-05
1.3053319E-02,-5.31445E-05
1.3053502E-02,9.13652E-04
1.3053686E-02,9.62480E-04
1.3053869E-02,9.38066E-04
1.3054052E-02,9.03887E-04
1.3054235E-02,8.99004E-04
1.3054418E-02,9.13652E-04
1.3054602E-02,9.23418E-04
1.3054785E-02,9.03887E-04
1.3054968E-02,9.23418E-04
1.3055151E-02,9.13652E-04
1.3055334E-02,9.28301E-04
1.3055518E-02,9.13652E-04
1.3055701E-02,9.38066E-04
1.3055884E-02,9.38066E-04
1.3056067E-02,8.74590E-04
1.3056250E-02,9.23418E-04
1.3056434E-02,9.08770E-04
1.3056617E-02,9.18535E-04
1.3056800E-02,9.33184E-04
1.3056983E-02,8.99004E-04
1.3057166E-02,9.03887E-04
1.3057350E-02,9.28301E-04
1.3057533E-02,9.38066E-04
1.3057716E-02,9.13652E-04
1.3057899E-02,9.42949E-04
1.3058082E-02,9.52715E-04
1.3058266E-02,9.33184E-04
1.3058449E-02,9.08770E-04
1.3058632E-02,9.18535E-04
1.3058815E-02,9.47832E-04
1.3058998E-02,9.72246E-04
1.3059182E-02,9.18535E-04
1.3059365E-02,9.42949E-04
1.3059548E-02,9.47832E-04
1.3059731E-02,9.28301E-04
1.3059914E-02,9.47832E-04
1.3060098E-02,9.42949E-04
1.3060281E-02,9.28301E-04
1.3060464E-02,8.25762E-04
1.3060647E-02,-8.24414E-05
1.3060830E-02,-4.82617E-05
1.3061014E-02,-2.87305E-05
1.3061197E-02,-4.33789E-05
1.3061380E-02,-5.31445E-05
1.3061563E-02,-3.36133E-05
1.3061746E-02,-7.75586E-05
1.3061930E-02,-4.31641E-06
1.3062113E-02,-5.31445E-05
1.3062296E-02,-4.82617E-05
1.3062479E-02,-3.84961E-05
1.3062662E-02,-2.87305E-05
1.3062846E-02,-4.82617E-05
1.3063029E-02,-3.84961E-05
1.3063212E-02,-3.84961E-05
1.3063395E-02,-3.36133E-05
1.3063578E-02,-6.77930E-05
1.3063762E-02,-4.33789E-05
1.3063945E-02,-8.73242E-05
1.3064128E-02,-4.82617E-05
1.3064311E-02,-8.73242E-05
1.3064494E-02,-6.29102E-05
1.3064678E-02,-6.29102E-05
1.3064861E-02,-6.29102E-05
1.3065044E-02,-8.73242E-05
1.3065227E-02,-5.31445E-05
1.3065410E-02,-4.82617E-05
1.3065594E-02,-1.89648E-05
1.3065777E-02,-1.01973E-04
1.3065960E-02,-4.82617E-05
1.3066143E-02,-7.26758E-05
1.3066326E-02,-5.31445E-05
1.3066510E-02,-5.31445E-05
1.3066693E-02,-4.82617E-05
1.3066876E-02,-9.70898E-05
1.3067059E-02,-6.77930E-05
1.3067242E-02,-8.73242E-05
1.3067426E-02,-8.24414E-05
1.3067609E-02,-6.29102E-05
1.3067792E-02,-4.82617E-05
1.3067975E-02,-4.33789E-05
1.3068158E-02,-4.82617E-05
1.3068342E-02,-5.31445E-05
1.3068525E-02,-3.84961E-05
1.3068708E-02,-5.80273E-05
1.3068891E-02,-3.36133E-05
1.3069074E-02,-3.84961E-05
1.3069258E-02,-5.31445E-05
1.3069441E-02,-6.77930E-05
1.3069624E-02,-5.80273E-05
1.3069807E-02,-7.75586E-05
1.3069990E-02,-8.24414E-05
1.3070174E-02,-8.24414E-05
1.3070357E-02,-7.75586E-05
1.3070540E-02,-5.80273E-05
1.3070723E-02,-8.73242E-05
1.3070906E-02,-6.77930E-05
1.3071090E-02,-8.24414E-05
1.3071273E-02,-7.26758E-05
1.3071456E-02,-6.29102E-05
1.3071639E-02,-9.22070E-05
1.3071822E-02,-8.24414E-05
1.3072006E-02,-9.22070E-05
1.3072189E-02,-6.77930E-05
1.3072372E-02,-6.29102E-05
1.3072555E-02,-4.82617E-05
1.3072738E-02,-6.77930E-05
1.3072922E-02,-8.24414E-05
1.3073105E-02,-6.29102E-05
1.3073288E-02,-7.75586E-05
1.3073471E-02,8.79473E-04
1.3073654E-02,9.18535E-04
1.3073838E-02,9.23418E-04
1.3074021E-02,9.18535E-04
1.3074204E-02,9.23418E-04
1.3074387E-02,9.08770E-04
1.3074570E-02,8.99004E-04
1.3074754E-02,9.57598E-04
1.3074937E-02,8.94121E-04
1.3075120E-02,9.28301E-04
1.3075303E-02,9.08770E-04
1.3075486E-02,9.33184E-04
1.3075670E-02,9.13652E-04
1.3075853E-02,9.42949E-04
1.3076036E-02,9.23418E-04
1.3076219E-02,9.42949E-04
1.3076402E-02,9.13652E-04
1.3076586E-02,9.13652E-04
1.3076769E-02,9.08770E-04
1.3076952E-02,9.18535E-04
1.3077135E-02,9.28301E-04
1.3077318E-02,9.23418E-04
1.3077502E-02,9.47832E-04
1.3077685E-02,8.69707E-04
1.3077868E-02,9.38066E-04
1.3078051E-02,9.28301E-04
1.3078234E-02,9.18535E-04
1.3078418E-02,8.84355E-04
1.3078601E-02,8.99004E-04
1.3078784E-02,9.23418E-04
1.3078967E-02,9.23418E-04
1.3079150E-02,9.18535E-04
1.3079334E-02,9.03887E-04
1.3079517E-02,8.84355E-04
1.3079700E-02,8.99004E-04
1.3079883E-02,9.42949E-04
1.3080066E-02,8.69707E-04
1.3080250E-02,9.18535E-04
1.3080433E-02,8.89238E-04
1.3080616E-02,-6.29102E-05
1.3080799E-02,-1.01973E-04
1.3080982E-02,-9.22070E-05
1.3081166E-02,-8.73242E-05
1.3081349E-02,-6.77930E-05
1.3081532E-02,-9.22070E-05
1.3081715E-02,-6.77930E-05
1.3081898E-02,-8.73242E-05
1.3082082E-02,-7.75586E-05
1.3082265E-02,-6.77930E-05
1.3082448E-02,-6.77930E-05
1.3082631E-02,-7.26758E-05
1.3082814E-02,-8.24414E-05
1.3082998E-02,-9.22070E-05
1.3083181E-02,-8.73242E-05
1.3083364E-02,-6.77930E-05
1.3083547E-02,-8.24414E-05
1.3083730E-02,-6.77930E-05
1.3083914E-02,-8.24414E-05
1.3084097E-02,-1.11738E-04
1.3084280E-02,-3.36133E-05
1.3084463E-02,-8.24414E-05
1.3084646E-02,-9.22070E-05
1.3084830E-02,-8.24414E-05
1.3085013E-02,-7.26758E-05
1.3085196E-02,-4.33789E-05
1.3085379E-02,-9.70898E-05
1.3085562E-02,-8.73242E-05
1.3085746E-02,-3.36133E-05
1.3085929E-02,-9.22070E-05
1.3086112E-02,-5.80273E-05
1.3086295E-02,-7.26758E-05
1.3086478E-02,-1.06855E-04
1.3086662E-02,-7.75586E-05
1.3086845E-02,-1.01973E-04
1.3087028E-02,-5.31445E-05
1.3087211E-02,-8.73242E-05
1.3087394E-02,-4.82617E-05
1.3087578E-02,-8.73242E-05
1.3087761E-02,-7.75586E-05
1.3087944E-02,-8.73242E-05
1.3088127E-02,-6.77930E-05
1.3088310E-02,-5.31445E-05
1.3088494E-02,-9.70898E-05
1.3088677E-02,-4.33789E-05
1.3088860E-02,-8.73242E-05
1.3089043E-02,-5.31445E-05
1.3089226E-02,-7.75586E-05
1.3089410E-02,-3.84961E-05
1.3089593E-02,-5.80273E-05
1.3089776E-02,-8.24414E-05
1.3089959E-02,-6.29102E-05
1.3090142E-02,-2.87305E-05
1.3090326E-02,-3.84961E-05
1.3090509E-02,-4.33789E-05
1.3090692E-02,-2.87305E-05
1.3090875E-02,-6.29102E-05
1.3091058E-02,-4.33789E-05
1.3091242E-02,-4.33789E-05
1.3091425E-02,-2.38477E-05
1.3091608E-02,-3.36133E-05
1.3091791E-02,-8.24414E-05
1.3091974E-02,-6.29102E-05
1.3092158E-02,-7.75586E-05
1.3092341E-02,-9.70898E-05
1.3092524E-02,-6.29102E-05
1.3092707E-02,-6.29102E-05
1.3092890E-02,-6.77930E-05
1.3093074E-02,-6.77930E-05
1.3093257E-02,-5.31445E-05
1.3093440E-02,-8.24414E-05
1.3093623E-02,9.13652E-04
1.3093806E-02,9.42949E-04
1.3093990E-02,9.13652E-04
1.3094173E-02,8.99004E-04
1.3094356E-02,9.28301E-04
1.3094539E-02,9.28301E-04
1.3094722E-02,9.18535E-04
1.3094906E-02,9.08770E-04
1.3095089E-02,9.23418E-04
1.3095272E-02,9.57598E-04
1.3095455E-02,9.23418E-04
1.3095638E-02,9.33184E-04
1.3095822E-02,9.47832E-04
1.3096005E-02,9.42949E-04
1.3096188E-02,9.42949E-04
1.3096371E-02,9.13652E-04
1.3096554E-02,9.38066E-04
1.3096738E-02,9.47832E-04
1.3096921E-02,9.18535E-04
1.3097104E-02,9.42949E-04
1.3097287E-02,9.28301E-04
1.3097470E-02,9.38066E-04
1.3097654E-02,9.52715E-04
1.3097837E-02,9.47832E-04
1.3098020E-02,9.03887E-04
1.3098203E-02,9.23418E-04
1.3098386E-02,9.08770E-04
1.3098570E-02,9.33184E-04
1.3098753E-02,9.38066E-04
1.3098936E-02,9.67363E-04
1.3099119E-02,9.42949E-04
1.3099302E-02,9.13652E-04
1.3099486E-02,9.42949E-04
1.3099669E-02,9.38066E-04
1.3099852E-02,9.38066E-04
1.3100035E-02,9.38066E-04
1.3100218E-02,9.38066E-04
1.3100402E-02,9.42949E-04
1.3100585E-02,-2.38477E-05
1.3100768E-02,-2.87305E-05
1.3100951E-02,-3.84961E-05
1.3101134E-02,-6.77930E-05
1.3101318E-02,-4.82617E-05
1.3101501E-02,-4.82617E-05
1.3101684E-02,-7.75586E-05
1.3101867E-02,-1.40820E-05
1.3102050E-02,-5.80273E-05
1.3102234E-02,-5.31445E-05
1.3102417E-02,-3.84961E-05
1.3102600E-02,-4.82617E-05
1.3102783E-02,-4.82617E-05
1.3102966E-02,-5.31445E-05
1.3103150E-02,-4.82617E-05
1.3103333E-02,-8.24414E-05
1.3103516E-02,-6.29102E-05
1.3103699E-02,-3.36133E-05
1.3103882E-02,-4.33789E-05
1.3104066E-02,-7.26758E-05
1.3104249E-02,-6.29102E-05
1.3104432E-02,-7.75586E-05
1.3104615E-02,-8.73242E-05
1.3104798E-02,-6.29102E-05
1.3104982E-02,-6.29102E-05
1.3105165E-02,-7.26758E-05
1.3105348E-02,-6.77930E-05
1.3105531E-02,-4.82617E-05
1.3105714E-02,-5.80273E-05
1.3105898E-02,-8.73242E-05
1.3106081E-02,-1.89648E-05
1.3106264E-02,-1.89648E-05
1.3106447E-02,-5.31445E-05
1.3106630E-02,-6.77930E-05
1.3106814E-02,-8.24414E-05
1.3106997E-02,-4.33789E-05
1.3107180E-02,-7.26758E-05
1.3107363E-02,-3.84961E-05
1.3107546E-02,-1.16621E-04
1.3107730E-02,-4.82617E-05
1.3107913E-02,-7.75586E-05
1.3108096E-02,-5.80273E-05
1.3108279E-02,-5.80273E-05
1.3108462E-02,-7.75586E-05
1.3108646E-02,-3.36133E-05
1.3108829E-02,-7.26758E-05
1.3109012E-02,-6.29102E-05
1.3109195E-02,-6.77930E-05
1.3109378E-02,-8.73242E-05
1.3109562E-02,-8.73242E-05
1.3109745E-02,-9.70898E-05
1.3109928E-02,-9.70898E-05
1.3110111E-02,-6.29102E-05
1.3110294E-02,-7.75586E-05
1.3110478E-02,-6.29102E-05
1.3110661E-02,-6.29102E-05
1.3110844E-02,-1.11738E-04
1.3111027E-02,-5.80273E-05
1.3111210E-02,-9.22070E-05
1.3111394E-02,-6.77930E-05
1.3111577E-02,-9.22070E-05
1.3111760E-02,-7.26758E-05
1.3111943E-02,-7.75586E-05
1.3112126E-02,-7.26758E-05
1.3112310E-02,-3.36133E-05
1.3112493E-02,-6.29102E-05
1.3112676E-02,-7.26758E-05
1.3112859E-02,-8.24414E-05
1.3113042E-02,-5.80273E-05
1.3113226E-02,-9.22070E-05
1.3113409E-02,-9.22070E-05
1.3113592E-02,8.99004E-04
1.3113775E-02,9.03887E-04
1.3113958E-02,9.08770E-04
1.3114142E-02,9.18535E-04
1.3114325E-02,9.03887E-04
1.3114508E-02,8.84355E-04
1.3114691E-02,9.13652E-04
1.3114874E-02,8.99004E-04
1.3115058E-02,9.13652E-04
1.3115241E-02,9.23418E-04
1.3115424E-02,9.13652E-04
1.3115607E-02,9.33184E-04
1.3115790E-02,9.28301E-04
1.3115974E-02,8.89238E-04
1.3116157E-02,9.13652E-04
1.3116340E-02,9.28301E-04
1.3116523E-02,9.28301E-04
1.3116706E-02,9.28301E-04
1.3116890E-02,9.52715E-04
1.3117073E-02,9.18535E-04
1.3117256E-02,9.57598E-04
1.3117439E-02,9.42949E-04
1.3117622E-02,9.47832E-04
1.3117806E-02,9.03887E-04
1.3117989E-02,9.42949E-04
1.3118172E-02,9.03887E-04
1.3118355E-02,9.13652E-04
1.3118538E-02,9.23418E-04
1.3118722E-02,9.62480E-04
1.3118905E-02,9.08770E-04
1.3119088E-02,9.23418E-04
1.3119271E-02,9.57598E-04
1.3119454E-02,9.33184E-04
1.3119638E-02,9.72246E-04
1.3119821E-02,9.38066E-04
1.3120004E-02,9.18535E-04
1.3120187E-02,9.38066E-04
1.3120370E-02,8.99004E-04
1.3120554E-02,-2.87305E-05
1.3120737E-02,-3.84961E-05
1.3120920E-02,-2.38477E-05
1.3121103E-02,-1.89648E-05
1.3121286E-02,-2.87305E-05
1.3121470E-02,-2.38477E-05
1.3121653E-02,-5.31445E-05
1.3121836E-02,-2.38477E-05
1.3122019E-02,-3.36133E-05
1.3122202E-02,-4.33789E-05
1.3122386E-02,-1.89648E-05
1.3122569E-02,-6.29102E-05
1.3122752E-02,-3.84961E-05
1.3122935E-02,-2.87305E-05
1.3123118E-02,-5.80273E-05
1.3123302E-02,-4.82617E-05
1.3123485E-02,-4.33789E-05
1.3123668E-02,-3.36133E-05
1.3123851E-02,-1.89648E-05
1.3124034E-02,-9.22070E-05
1.3124218E-02,-5.31445E-05
1.3124401E-02,-6.29102E-05
1.3124584E-02,-7.75586E-05
1.3124767E-02,-8.24414E-05
1.3124950E-02,-5.31445E-05
1.3125134E-02,-8.24414E-05
1.3125317E-02,-4.82617E-05
1.3125500E-02,-3.36133E-05
1.3125683E-02,-4.33789E-05
1.3125866E-02,-7.26758E-05
1.3126050E-02,-7.26758E-05
1.3126233E-02,-7.26758E-05
1.3126416E-02,-6.29102E-05
1.3126599E-02,-7.26758E-05
1.3126782E-02,-6.77930E-05
1.3126966E-02,-8.73242E-05
1.3127149E-02,-1.11738E-04
1.3127332E-02,-8.73242E-05
1.3127515E-02,-9.22070E-05
1.3127698E-02,-7.75586E-05
1.3127882E-02,-7.75586E-05
1.3128065E-02,-6.77930E-05
1.3128248E-02,-7.26758E-05
1.3128431E-02,-5.80273E-05
1.3128614E-02,-8.73242E-05
1.3128798E-02,-7.26758E-05
1.3128981E-02,-7.75586E-05
1.3129164E-02,-6.77930E-05
1.3129347E-02,-9.22070E-05
1.3129530E-02,-6.29102E-05
1.3129714E-02,-5.31445E-05
1.3129897E-02,-4.82617E-05
1.3130080E-02,-9.22070E-05
1.3130263E-02,-9.70898E-05
1.3130446E-02,-1.01973E-04
1.3130630E-02,-6.77930E-05
1.3130813E-02,-6.77930E-05
1.3130996E-02,-6.29102E-05
1.3131179E-02,-5.80273E-05
1.3131362E-02,-9.22070E-05
1.3131546E-02,-6.77930E-05
1.3131729E-02,-3.84961E-05
1.3131912E-02,-8.24414E-05
1.3132095E-02,-7.75586E-05
1.3132278E-02,-5.80273E-05
1.3132462E-02,-6.29102E-05
1.3132645E-02,-5.80273E-05
1.3132828E-02,-5.31445E-05
1.3133011E-02,-6.77930E-05
1.3133194E-02,-7.26758E-05
1.3133378E-02,-8.24414E-05
1.3133561E-02,9.23418E-04
1.3133744E-02,9.33184E-04
1.3133927E-02,9.28301E-04
1.3134110E-02,9.18535E-04
1.3134294E-02,9.57598E-04
1.3134477E-02,8.94121E-04
1.3134660E-02,9.52715E-04
1.3134843E-02,9.13652E-04
1.3135026E-02,9.18535E-04
1.3135210E-02,9.38066E-04
1.3135393E-02,9.28301E-04
1.3135576E-02,9.08770E-04
1.3135759E-02,9.23418E-04
1.3135942E-02,9.62480E-04
1.3136126E-02,9.03887E-04
1.3136309E-02,9.28301E-04
1.3136492E-02,9.42949E-04
1.3136675E-02,9.38066E-04
1.3136858E-02,8.99004E-04
1.3137042E-02,9.18535E-04
1.3137225E-02,9.23418E-04
1.3137408E-02,9.52715E-04
1.3137591E-02,9.47832E-04
1.3137774E-02,9.33184E-04
1.3137958E-02,8.74590E-04
1.3138141E-02,9.62480E-04
1.3138324E-02,8.94121E-04
1.3138507E-02,9.03887E-04
1.3138690E-02,9.13652E-04
1.3138874E-02,9.47832E-04
1.3139057E-02,9.03887E-04
1.3139240E-02,9.28301E-04
1.3139423E-02,9.23418E-04
1.3139606E-02,9.23418E-04
1.3139790E-02,9.23418E-04
1.3139973E-02,9.13652E-04
1.3140156E-02,8.84355E-04
1.3140339E-02,8.64824E-04
1.3140522E-02,-6.29102E-05
1.3140706E-02,-5.80273E-05
1.3140889E-02,-6.29102E-05
1.3141072E-02,-7.75586E-05
1.3141255E-02,-4.82617E-05
1.3141438E-02,-8.73242E-05
1.3141622E-02,-4.82617E-05
1.3141805E-02,-5.31445E-05
1.3141988E-02,-9.70898E-05
1.3142171E-02,-6.29102E-05
1.3142354E-02,-6.29102E-05
1.3142538E-02,-5.80273E-05
1.3142721E-02,-6.77930E-05
1.3142904E-02,-5.80273E-05
1.3143087E-02,-5.31445E-05
1.3143270E-02,-4.82617E-05
1.3143454E-02,-8.24414E-05
1.3143637E-02,-5.31445E-05
1.3143820E-02,-4.82617E-05
1.3144003E-02,-5.31445E-05
1.3144186E-02,-6.29102E-05
1.3144370E-02,-6.29102E-05
1.3144553E-02,-9.22070E-05
1.3144736E-02,-6.77930E-05
1.3144919E-02,-6.77930E-05
1.3145102E-02,-7.26758E-05
1.3145286E-02,-1.89648E-05
1.3145469E-02,-3.84961E-05
1.3145652E-02,-6.29102E-05
1.3145835E-02,-3.84961E-05
1.3146018E-02,-2.87305E-05
1.3146202E-02,-1.40820E-05
1.3146385E-02,-2.87305E-05
1.3146568E-02,-5.31445E-05
1.3146751E-02,-4.33789E-05
1.3146934E-02,-5.80273E-05
1.3147118E-02,-5.80273E-05
1.3147301E-02,-4.82617E-05
1.3147484E-02,-8.73242E-05
1.3147667E-02,-4.82617E-05
1.3147850E-02,-6.77930E-05
1.3148034E-02,-2.38477E-05
1.3148217E-02,-5.31445E-05
1.3148400E-02,-3.36133E-05
1.3148583E-02,-3.36133E-05
1.3148766E-02,-2.87305E-05
1.3148950E-02,-4.82617E-05
1.3149133E-02,-5.80273E-05
1.3149316E-02,-3.84961E-05
1.3149499E-02,-4.82617E-05
1.3149682E-02,-6.77930E-05
1.3149866E-02,-3.36133E-05
1.3150049E-02,-5.31445E-05
1.3150232E-02,-9.19922E-06
1.3150415E-02,-4.31641E-06
1.3150598E-02,-1.89648E-05
1.3150782E-02,-4.33789E-05
1.3150965E-02,-9.19922E-06
1.3151148E-02,-3.84961E-05
1.3151331E-02,-2.38477E-05
1.3151514E-02,-3.36133E-05
1.3151698E-02,-1.89648E-05
1.3151881E-02,-2.87305E-05
1.3152064E-02,-4.31641E-06
1.3152247E-02,-9.19922E-06
1.3152430E-02,-2.38477E-05
1.3152614E-02,-2.38477E-05
1.3152797E-02,-1.89648E-05
1.3152980E-02,-4.33789E-05
1.3153163E-02,-4.82617E-05
1.3153346E-02,-1.40820E-05
1.3153530E-02,9.77129E-04
1.3153713E-02,9.86895E-04
1.3153896E-02,9.57598E-04
1.3154079E-02,9.67363E-04
1.3154262E-02,9.47832E-04
1.3154446E-02,9.57598E-04
1.3154629E-02,9.42949E-04
1.3154812E-02,9.62480E-04
1.3154995E-02,9.67363E-04
1.3155178E-02,9.62480E-04
1.3155362E-02,9.62480E-04
1.3155545E-02,9.52715E-04
1.3155728E-02,9.57598E-04
1.3155911E-02,9.72246E-04
1.3156094E-02,9.57598E-04
1.3156278E-02,9.47832E-04
1.3156461E-02,9.67363E-04
1.3156644E-02,9.38066E-04
1.3156827E-02,9.47832E-04
1.3157010E-02,9.28301E-04
1.3157194E-02,9.57598E-04
1.3157377E-02,9.28301E-04
1.3157560E-02,9.52715E-04
1.3157743E-02,9.28301E-04
1.3157926E-02,9.38066E-04
1.3158110E-02,9.33184E-04
1.3158293E-02,9.91777E-04
1.3158476E-02,9.28301E-04
1.3158659E-02,9.72246E-04
1.3158842E-02,9.38066E-04
1.3159026E-02,9.72246E-04
1.3159209E-02,9.62480E-04
1.3159392E-02,9.52715E-04
