in s,C4 in V
1.5258882E-02,1.00516E-02
1.5259066E-02,9.97352E-03
1.5259249E-02,9.99305E-03
1.5259432E-02,1.88359E-04
1.5259615E-02,1.10234E-04
1.5259798E-02,1.10234E-04
1.5259982E-02,1.10234E-04
1.5260165E-02,5.16406E-05
1.5260348E-02,1.68828E-04
1.5260531E-02,3.21094E-05
1.5260714E-02,7.11719E-05
1.5260898E-02,1.29766E-04
1.5261081E-02,1.29766E-04
1.5261264E-02,1.25781E-05
1.5261447E-02,1.10234E-04
1.5261630E-02,7.11719E-05
1.5261814E-02,1.10234E-04
1.5261997E-02,1.10234E-04
1.5262180E-02,1.10234E-04
1.5262363E-02,7.11719E-05
1.5262546E-02,1.10234E-04
1.5262730E-02,1.25781E-05
1.5262913E-02,7.11719E-05
1.5263096E-02,7.11719E-05
1.5263279E-02,5.16406E-05
1.5263462E-02,-2.64844E-05
1.5263646E-02,9.07031E-05
1.5263829E-02,9.07031E-05
1.5264012E-02,5.16406E-05
1.5264195E-02,5.16406E-05
1.5264378E-02,3.21094E-05
1.5264562E-02,5.16406E-05
1.5264745E-02,1.10234E-04
1.5264928E-02,7.11719E-05
1.5265111E-02,3.21094E-05
1.5265294E-02,5.16406E-05
1.5265478E-02,9.07031E-05
1.5265661E-02,1.25781E-05
1.5265844E-02,7.11719E-05
1.5266027E-02,1.25781E-05
1.5266210E-02,9.07031E-05
1.5266394E-02,3.21094E-05
1.5266577E-02,7.11719E-05
1.5266760E-02,5.16406E-05
1.5266943E-02,1.29766E-04
1.5267126E-02,3.21094E-05
1.5267310E-02,1.25781E-05
1.5267493E-02,7.11719E-05
1.5267676E-02,5.16406E-05
1.5267859E-02,-6.95312E-06
1.5268042E-02,9.07031E-05
1.5268226E-02,1.25781E-05
1.5268409E-02,9.07031E-05
1.5268592E-02,1.25781E-05
1.5268775E-02,9.07031E-05
1.5268958E-02,5.16406E-05
1.5269142E-02,9.07031E-05
1.5269325E-02,-6.95312E-06
1.5269508E-02,5.16406E-05
1.5269691E-02,1.10234E-04
1.5269874E-02,9.07031E-05
1.5270058E-02,-2.64844E-05
1.5270241E-02,5.16406E-05
1.5270424E-02,7.11719E-05
1.5270607E-02,7.11719E-05
1.5270790E-02,7.11719E-05
1.5270974E-02,5.16406E-05
1.5271157E-02,7.11719E-05
1.5271340E-02,1.29766E-04
1.5271523E-02,-6.95312E-06
1.5271706E-02,7.11719E-05
1.5271890E-02,1.25781E-05
1.5272073E-02,3.21094E-05
1.5272256E-02,1.25781E-05
1.5272439E-02,9.75867E-03
1.5272622E-02,9.91492E-03
1.5272806E-02,9.95398E-03
1.5272989E-02,9.89539E-03
1.5273172E-02,9.91492E-03
1.5273355E-02,9.93445E-03
1.5273538E-02,9.99305E-03
1.5273722E-02,9.97352E-03
1.5273905E-02,9.89539E-03
1.5274088E-02,9.95398E-03
1.5274271E-02,1.00321E-02
1.5274454E-02,9.95398E-03
1.5274638E-02,9.91492E-03
1.5274821E-02,9.93445E-03
1.5275004E-02,9.93445E-03
1.5275187E-02,9.91492E-03
1.5275370E-02,9.93445E-03
1.5275554E-02,9.97352E-03
1.5275737E-02,9.95398E-03
1.5275920E-02,9.89539E-03
1.5276103E-02,9.95398E-03
1.5276286E-02,9.95398E-03
1.5276470E-02,1.00321E-02
1.5276653E-02,9.97352E-03
1.5276836E-02,9.93445E-03
1.5277019E-02,9.89539E-03
1.5277202E-02,1.00516E-02
1.5277386E-02,9.97352E-03
1.5277569E-02,9.99305E-03
1.5277752E-02,9.95398E-03
1.5277935E-02,1.00321E-02
1.5278118E-02,9.93445E-03
1.5278302E-02,9.93445E-03
1.5278485E-02,9.99305E-03
1.5278668E-02,1.00321E-02
1.5278851E-02,9.97352E-03
1.5279034E-02,9.95398E-03
1.5279218E-02,9.97352E-03
1.5279401E-02,1.20398E-03
1.5279584E-02,1.10234E-04
1.5279767E-02,1.10234E-04
1.5279950E-02,7.11719E-05
1.5280134E-02,9.07031E-05
1.5280317E-02,7.11719E-05
1.5280500E-02,1.10234E-04
1.5280683E-02,9.07031E-05
1.5280866E-02,7.11719E-05
1.5281050E-02,9.07031E-05
1.5281233E-02,-6.95312E-06
1.5281416E-02,1.10234E-04
1.5281599E-02,5.16406E-05
1.5281782E-02,-6.95312E-06
1.5281966E-02,5.16406E-05
1.5282149E-02,9.07031E-05
1.5282332E-02,9.07031E-05
1.5282515E-02,-6.95312E-06
1.5282698E-02,7.11719E-05
1.5282882E-02,5.16406E-05
1.5283065E-02,3.21094E-05
1.5283248E-02,1.25781E-05
1.5283431E-02,5.16406E-05
1.5283614E-02,3.21094E-05
1.5283798E-02,5.16406E-05
1.5283981E-02,3.21094E-05
1.5284164E-02,1.29766E-04
1.5284347E-02,3.21094E-05
1.5284530E-02,1.29766E-04
1.5284714E-02,1.25781E-05
1.5284897E-02,1.25781E-05
1.5285080E-02,3.21094E-05
1.5285263E-02,3.21094E-05
1.5285446E-02,3.21094E-05
1.5285630E-02,-6.95312E-06
1.5285813E-02,5.16406E-05
1.5285996E-02,3.21094E-05
1.5286179E-02,1.25781E-05
1.5286362E-02,1.10234E-04
1.5286546E-02,3.21094E-05
1.5286729E-02,1.25781E-05
1.5286912E-02,7.11719E-05
1.5287095E-02,3.21094E-05
1.5287278E-02,7.11719E-05
1.5287462E-02,7.11719E-05
1.5287645E-02,-6.95312E-06
1.5287828E-02,5.16406E-05
1.5288011E-02,9.07031E-05
1.5288194E-02,1.25781E-05
1.5288378E-02,3.21094E-05
1.5288561E-02,7.11719E-05
1.5288744E-02,3.21094E-05
1.5288927E-02,9.07031E-05
1.5289110E-02,-4.60156E-05
1.5289294E-02,3.21094E-05
1.5289477E-02,5.16406E-05
1.5289660E-02,1.10234E-04
1.5289843E-02,5.16406E-05
1.5290026E-02,-6.95312E-06
1.5290210E-02,3.21094E-05
1.5290393E-02,3.21094E-05
1.5290576E-02,-4.60156E-05
1.5290759E-02,1.25781E-05
1.5290942E-02,-6.95312E-06
1.5291126E-02,3.21094E-05
1.5291309E-02,1.25781E-05
1.5291492E-02,5.16406E-05
1.5291675E-02,-6.95312E-06
1.5291858E-02,1.25781E-05
1.5292042E-02,-2.64844E-05
1.5292225E-02,-6.95312E-06
1.5292408E-02,9.73914E-03
1.5292591E-02,9.87586E-03
1.5292774E-02,9.87586E-03
1.5292958E-02,9.91492E-03
1.5293141E-02,9.95398E-03
1.5293324E-02,9.93445E-03
1.5293507E-02,9.87586E-03
1.5293690E-02,9.95398E-03
1.5293874E-02,9.93445E-03
1.5294057E-02,9.99305E-03
1.5294240E-02,9.93445E-03
1.5294423E-02,9.91492E-03
1.5294606E-02,9.87586E-03
1.5294790E-02,9.91492E-03
1.5294973E-02,9.89539E-03
1.5295156E-02,9.91492E-03
1.5295339E-02,9.93445E-03
1.5295522E-02,9.97352E-03
1.5295706E-02,9.95398E-03
1.5295889E-02,9.93445E-03
1.5296072E-02,9.87586E-03
1.5296255E-02,9.91492E-03
1.5296438E-02,9.91492E-03
1.5296622E-02,9.95398E-03
1.5296805E-02,9.89539E-03
1.5296988E-02,9.99305E-03
1.5297171E-02,9.91492E-03
1.5297354E-02,9.91492E-03
1.5297538E-02,9.95398E-03
1.5297721E-02,9.91492E-03
1.5297904E-02,9.85633E-03
1.5298087E-02,9.93445E-03
1.5298270E-02,9.97352E-03
1.5298454E-02,1.00321E-02
1.5298637E-02,9.99305E-03
1.5298820E-02,9.99305E-03
1.5299003E-02,9.93445E-03
1.5299186E-02,9.99305E-03
1.5299370E-02,9.97352E-03
1.5299553E-02,1.49297E-04
1.5299736E-02,1.10234E-04
1.5299919E-02,5.16406E-05
1.5300102E-02,5.16406E-05
1.5300286E-02,7.11719E-05
1.5300469E-02,3.21094E-05
1.5300652E-02,7.11719E-05
1.5300835E-02,5.16406E-05
1.5301018E-02,3.21094E-05
1.5301202E-02,7.11719E-05
1.5301385E-02,9.07031E-05
1.5301568E-02,1.25781E-05
1.5301751E-02,5.16406E-05
1.5301934E-02,3.21094E-05
1.5302118E-02,7.11719E-05
1.5302301E-02,-4.60156E-05
1.5302484E-02,-6.95312E-06
1.5302667E-02,1.10234E-04
1.5302850E-02,3.21094E-05
1.5303034E-02,3.21094E-05
1.5303217E-02,3.21094E-05
1.5303400E-02,-2.64844E-05
1.5303583E-02,1.10234E-04
1.5303766E-02,3.21094E-05
1.5303950E-02,1.25781E-05
1.5304133E-02,1.25781E-05
1.5304316E-02,3.21094E-05
1.5304499E-02,3.21094E-05
1.5304682E-02,1.25781E-05
1.5304866E-02,1.25781E-05
1.5305049E-02,7.11719E-05
1.5305232E-02,-4.60156E-05
1.5305415E-02,5.16406E-05
1.5305598E-02,1.25781E-05
1.5305782E-02,3.21094E-05
1.5305965E-02,3.21094E-05
1.5306148E-02,1.25781E-05
1.5306331E-02,-2.64844E-05
1.5306514E-02,5.16406E-05
1.5306698E-02,-6.95312E-06
1.5306881E-02,-6.95312E-06
1.5307064E-02,-4.60156E-05
1.5307247E-02,9.07031E-05
1.5307430E-02,3.21094E-05
1.5307614E-02,1.25781E-05
1.5307797E-02,-6.95312E-06
1.5307980E-02,1.25781E-05
1.5308163E-02,1.25781E-05
1.5308346E-02,1.25781E-05
1.5308530E-02,1.25781E-05
1.5308713E-02,7.11719E-05
1.5308896E-02,-6.55469E-05
1.5309079E-02,1.25781E-05
1.5309262E-02,3.21094E-05
1.5309446E-02,-6.95312E-06
1.5309629E-02,5.16406E-05
1.5309812E-02,3.21094E-05
1.5309995E-02,1.25781E-05
1.5310178E-02,7.11719E-05
1.5310362E-02,3.21094E-05
1.5310545E-02,5.16406E-05
1.5310728E-02,1.25781E-05
1.5310911E-02,1.25781E-05
1.5311094E-02,1.25781E-05
1.5311278E-02,1.25781E-05
1.5311461E-02,-6.95312E-06
1.5311644E-02,3.21094E-05
1.5311827E-02,-2.64844E-05
1.5312010E-02,-2.64844E-05
1.5312194E-02,-6.95312E-06
1.5312377E-02,7.53211E-03
1.5312560E-02,9.89539E-03
1.5312743E-02,9.89539E-03
1.5312926E-02,9.91492E-03
1.5313110E-02,9.93445E-03
1.5313293E-02,9.89539E-03
1.5313476E-02,9.89539E-03
1.5313659E-02,9.93445E-03
1.5313842E-02,9.91492E-03
1.5314026E-02,9.89539E-03
1.5314209E-02,9.91492E-03
1.5314392E-02,9.85633E-03
1.5314575E-02,9.91492E-03
1.5314758E-02,9.91492E-03
1.5314942E-02,9.91492E-03
1.5315125E-02,9.95398E-03
1.5315308E-02,9.91492E-03
1.5315491E-02,9.87586E-03
1.5315674E-02,9.95398E-03
1.5315858E-02,9.97352E-03
1.5316041E-02,9.99305E-03
1.5316224E-02,9.87586E-03
1.5316407E-02,9.87586E-03
1.5316590E-02,9.93445E-03
1.5316774E-02,9.89539E-03
1.5316957E-02,9.89539E-03
1.5317140E-02,9.93445E-03
1.5317323E-02,9.85633E-03
1.5317506E-02,9.91492E-03
1.5317690E-02,9.91492E-03
1.5317873E-02,9.95398E-03
1.5318056E-02,9.93445E-03
1.5318239E-02,9.95398E-03
1.5318422E-02,9.93445E-03
1.5318606E-02,9.93445E-03
1.5318789E-02,9.87586E-03
1.5318972E-02,9.97352E-03
1.5319155E-02,9.93445E-03
1.5319338E-02,9.93445E-03
1.5319522E-02,1.10234E-04
1.5319705E-02,3.21094E-05
1.5319888E-02,5.16406E-05
1.5320071E-02,7.11719E-05
1.5320254E-02,-2.64844E-05
1.5320438E-02,3.21094E-05
1.5320621E-02,5.16406E-05
1.5320804E-02,7.11719E-05
1.5320987E-02,-6.95312E-06
1.5321170E-02,1.25781E-05
1.5321354E-02,1.25781E-05
1.5321537E-02,1.25781E-05
1.5321720E-02,1.25781E-05
1.5321903E-02,1.25781E-05
1.5322086E-02,3.21094E-05
1.5322270E-02,1.25781E-05
1.5322453E-02,1.25781E-05
1.5322636E-02,5.16406E-05
1.5322819E-02,-2.64844E-05
1.5323002E-02,-6.95312E-06
1.5323186E-02,-6.95312E-06
1.5323369E-02,-4.60156E-05
1.5323552E-02,-6.95312E-06
1.5323735E-02,-6.95312E-06
1.5323918E-02,1.25781E-05
1.5324102E-02,5.16406E-05
1.5324285E-02,-4.60156E-05
1.5324468E-02,-4.60156E-05
1.5324651E-02,-6.95312E-06
1.5324834E-02,1.25781E-05
1.5325018E-02,-8.50781E-05
1.5325201E-02,3.21094E-05
1.5325384E-02,-2.64844E-05
1.5325567E-02,-6.95312E-06
1.5325750E-02,-6.95312E-06
1.5325934E-02,3.21094E-05
1.5326117E-02,-2.64844E-05
1.5326300E-02,1.25781E-05
1.5326483E-02,-6.95312E-06
1.5326666E-02,1.25781E-05
1.5326850E-02,-2.64844E-05
1.5327033E-02,1.25781E-05
1.5327216E-02,-6.95312E-06
1.5327399E-02,-2.64844E-05
1.5327582E-02,-6.95312E-06
1.5327766E-02,1.25781E-05
1.5327949E-02,1.25781E-05
1.5328132E-02,5.16406E-05
1.5328315E-02,-2.64844E-05
1.5328498E-02,-6.95312E-06
1.5328682E-02,-8.50781E-05
1.5328865E-02,5.16406E-05
1.5329048E-02,1.25781E-05
1.5329231E-02,-2.64844E-05
1.5329414E-02,-4.60156E-05
1.5329598E-02,1.25781E-05
1.5329781E-02,1.25781E-05
1.5329964E-02,1.25781E-05
1.5330147E-02,1.25781E-05
1.5330330E-02,1.25781E-05
1.5330514E-02,-2.64844E-05
1.5330697E-02,3.21094E-05
1.5330880E-02,-2.64844E-05
1.5331063E-02,-2.64844E-05
1.5331246E-02,-6.95312E-06
1.5331430E-02,-2.64844E-05
1.5331613E-02,-2.64844E-05
1.5331796E-02,1.25781E-05
1.5331979E-02,-6.95312E-06
1.5332162E-02,7.11719E-05
1.5332346E-02,-2.64844E-05
1.5332529E-02,9.79773E-03
1.5332712E-02,9.85633E-03
1.5332895E-02,9.91492E-03
1.5333078E-02,9.87586E-03
1.5333262E-02,9.91492E-03
1.5333445E-02,9.87586E-03
1.5333628E-02,9.91492E-03
1.5333811E-02,9.87586E-03
1.5333994E-02,9.89539E-03
1.5334178E-02,9.85633E-03
1.5334361E-02,9.87586E-03
1.5334544E-02,9.85633E-03
1.5334727E-02,9.89539E-03
1.5334910E-02,9.93445E-03
1.5335094E-02,9.87586E-03
1.5335277E-02,9.95398E-03
1.5335460E-02,9.89539E-03
1.5335643E-02,9.91492E-03
1.5335826E-02,9.93445E-03
1.5336010E-02,9.89539E-03
1.5336193E-02,9.95398E-03
1.5336376E-02,9.93445E-03
1.5336559E-02,9.93445E-03
1.5336742E-02,9.89539E-03
1.5336926E-02,9.91492E-03
1.5337109E-02,9.93445E-03
1.5337292E-02,9.99305E-03
1.5337475E-02,9.95398E-03
1.5337658E-02,9.91492E-03
1.5337842E-02,9.87586E-03
1.5338025E-02,9.99305E-03
1.5338208E-02,9.89539E-03
1.5338391E-02,9.95398E-03
1.5338574E-02,9.95398E-03
1.5338758E-02,9.97352E-03
1.5338941E-02,9.95398E-03
1.5339124E-02,9.93445E-03
1.5339307E-02,9.91492E-03
1.5339490E-02,1.29766E-04
1.5339674E-02,1.25781E-05
1.5339857E-02,1.29766E-04
1.5340040E-02,1.10234E-04
1.5340223E-02,9.07031E-05
1.5340406E-02,7.11719E-05
1.5340590E-02,3.21094E-05
1.5340773E-02,-6.95312E-06
1.5340956E-02,7.11719E-05
1.5341139E-02,5.16406E-05
1.5341322E-02,5.16406E-05
1.5341506E-02,7.11719E-05
1.5341689E-02,9.07031E-05
1.5341872E-02,1.25781E-05
1.5342055E-02,1.25781E-05
1.5342238E-02,-6.95312E-06
1.5342422E-02,7.11719E-05
1.5342605E-02,1.10234E-04
1.5342788E-02,7.11719E-05
1.5342971E-02,9.07031E-05
1.5343154E-02,5.16406E-05
1.5343338E-02,-2.64844E-05
1.5343521E-02,5.16406E-05
1.5343704E-02,3.21094E-05
1.5343887E-02,3.21094E-05
1.5344070E-02,3.21094E-05
1.5344254E-02,7.11719E-05
1.5344437E-02,7.11719E-05
1.5344620E-02,9.07031E-05
1.5344803E-02,1.25781E-05
1.5344986E-02,-2.64844E-05
1.5345170E-02,3.21094E-05
1.5345353E-02,1.25781E-05
1.5345536E-02,-4.60156E-05
1.5345719E-02,-2.64844E-05
1.5345902E-02,5.16406E-05
1.5346086E-02,-6.95312E-06
1.5346269E-02,1.25781E-05
1.5346452E-02,7.11719E-05
1.5346635E-02,1.25781E-05
1.5346818E-02,-6.95312E-06
1.5347002E-02,-6.95312E-06
1.5347185E-02,1.25781E-05
1.5347368E-02,1.29766E-04
1.5347551E-02,7.11719E-05
1.5347734E-02,1.25781E-05
1.5347918E-02,5.16406E-05
1.5348101E-02,1.25781E-05
1.5348284E-02,1.25781E-05
1.5348467E-02,1.25781E-05
1.5348650E-02,1.25781E-05
1.5348834E-02,3.21094E-05
1.5349017E-02,1.25781E-05
1.5349200E-02,1.25781E-05
1.5349383E-02,-6.95312E-06
1.5349566E-02,-6.95312E-06
1.5349750E-02,1.25781E-05
1.5349933E-02,-2.64844E-05
1.5350116E-02,1.25781E-05
1.5350299E-02,-2.64844E-05
1.5350482E-02,1.25781E-05
1.5350666E-02,-6.55469E-05
1.5350849E-02,3.21094E-05
1.5351032E-02,1.25781E-05
1.5351215E-02,1.25781E-05
1.5351398E-02,-6.95312E-06
1.5351582E-02,3.21094E-05
1.5351765E-02,5.16406E-05
1.5351948E-02,-6.95312E-06
1.5352131E-02,1.25781E-05
1.5352314E-02,-6.95312E-06
1.5352498E-02,9.77820E-03
1.5352681E-02,9.89539E-03
1.5352864E-02,9.89539E-03
1.5353047E-02,9.93445E-03
1.5353230E-02,9.85633E-03
1.5353414E-02,9.97352E-03
1.5353597E-02,9.85633E-03
1.5353780E-02,9.89539E-03
1.5353963E-02,9.93445E-03
1.5354146E-02,9.99305E-03
1.5354330E-02,9.85633E-03
1.5354513E-02,9.89539E-03
1.5354696E-02,9.93445E-03
1.5354879E-02,9.87586E-03
1.5355062E-02,9.91492E-03
1.5355246E-02,9.97352E-03
1.5355429E-02,9.83680E-03
1.5355612E-02,9.93445E-03
1.5355795E-02,9.83680E-03
1.5355978E-02,9.91492E-03
1.5356162E-02,1.00126E-02
1.5356345E-02,9.91492E-03
1.5356528E-02,9.87586E-03
1.5356711E-02,9.99305E-03
1.5356894E-02,9.93445E-03
1.5357078E-02,9.97352E-03
1.5357261E-02,9.95398E-03
1.5357444E-02,9.97352E-03
1.5357627E-02,9.93445E-03
1.5357810E-02,9.97352E-03
1.5357994E-02,9.97352E-03
1.5358177E-02,1.00126E-02
1.5358360E-02,9.99305E-03
1.5358543E-02,9.95398E-03
1.5358726E-02,9.89539E-03
1.5358910E-02,9.93445E-03
1.5359093E-02,9.99305E-03
1.5359276E-02,9.97352E-03
1.5359459E-02,1.29766E-04
1.5359642E-02,7.11719E-05
1.5359826E-02,9.07031E-05
1.5360009E-02,1.68828E-04
1.5360192E-02,7.11719E-05
1.5360375E-02,7.11719E-05
1.5360558E-02,3.21094E-05
1.5360742E-02,5.16406E-05
1.5360925E-02,5.16406E-05
1.5361108E-02,3.21094E-05
1.5361291E-02,7.11719E-05
1.5361474E-02,7.11719E-05
1.5361658E-02,5.16406E-05
1.5361841E-02,1.29766E-04
1.5362024E-02,-6.95312E-06
1.5362207E-02,7.11719E-05
1.5362390E-02,-6.95312E-06
1.5362574E-02,3.21094E-05
1.5362757E-02,7.11719E-05
1.5362940E-02,7.11719E-05
1.5363123E-02,-6.95312E-06
1.5363306E-02,1.25781E-05
1.5363490E-02,1.25781E-05
1.5363673E-02,3.21094E-05
1.5363856E-02,1.25781E-05
1.5364039E-02,9.07031E-05
1.5364222E-02,3.21094E-05
1.5364406E-02,5.16406E-05
1.5364589E-02,-2.64844E-05
1.5364772E-02,3.21094E-05
1.5364955E-02,3.21094E-05
1.5365138E-02,5.16406E-05
1.5365322E-02,-6.95312E-06
1.5365505E-02,3.21094E-05
1.5365688E-02,5.16406E-05
1.5365871E-02,3.21094E-05
1.5366054E-02,3.21094E-05
1.5366238E-02,3.21094E-05
1.5366421E-02,3.21094E-05
1.5366604E-02,9.07031E-05
1.5366787E-02,1.25781E-05
1.5366970E-02,3.21094E-05
1.5367154E-02,3.21094E-05
1.5367337E-02,3.21094E-05
1.5367520E-02,-6.95312E-06
1.5367703E-02,-6.95312E-06
1.5367886E-02,3.21094E-05
1.5368070E-02,1.25781E-05
1.5368253E-02,-2.64844E-05
1.5368436E-02,-6.95312E-06
1.5368619E-02,3.21094E-05
1.5368802E-02,-6.95312E-06
1.5368986E-02,-6.95312E-06
1.5369169E-02,-6.95312E-06
1.5369352E-02,3.21094E-05
1.5369535E-02,5.16406E-05
1.5369718E-02,-4.60156E-05
1.5369902E-02,-2.64844E-05
1.5370085E-02,3.21094E-05
1.5370268E-02,3.21094E-05
1.5370451E-02,3.21094E-05
1.5370634E-02,-6.95312E-06
1.5370818E-02,-6.95312E-06
1.5371001E-02,7.11719E-05
1.5371184E-02,-6.95312E-06
1.5371367E-02,1.25781E-05
1.5371550E-02,1.25781E-05
1.5371734E-02,1.25781E-05
1.5371917E-02,5.16406E-05
1.5372100E-02,1.25781E-05
1.5372283E-02,7.11719E-05
1.5372466E-02,9.79773E-03
1.5372650E-02,9.83680E-03
1.5372833E-02,9.91492E-03
1.5373016E-02,9.91492E-03
1.5373199E-02,9.93445E-03
1.5373382E-02,9.87586E-03
1.5373566E-02,9.93445E-03
1.5373749E-02,9.93445E-03
1.5373932E-02,9.91492E-03
1.5374115E-02,9.89539E-03
1.5374298E-02,9.87586E-03
1.5374482E-02,9.87586E-03
1.5374665E-02,9.91492E-03
1.5374848E-02,9.83680E-03
1.5375031E-02,9.91492E-03
1.5375214E-02,9.89539E-03
1.5375398E-02,9.99305E-03
1.5375581E-02,9.93445E-03
1.5375764E-02,9.99305E-03
1.5375947E-02,9.93445E-03
1.5376130E-02,9.93445E-03
1.5376314E-02,9.91492E-03
1.5376497E-02,9.95398E-03
1.5376680E-02,9.95398E-03
1.5376863E-02,9.93445E-03
1.5377046E-02,9.93445E-03
1.5377230E-02,9.97352E-03
1.5377413E-02,9.91492E-03
1.5377596E-02,9.93445E-03
1.5377779E-02,9.91492E-03
1.5377962E-02,9.95398E-03
1.5378146E-02,9.93445E-03
1.5378329E-02,9.93445E-03
1.5378512E-02,9.89539E-03
1.5378695E-02,9.95398E-03
1.5378878E-02,9.93445E-03
1.5379062E-02,9.99305E-03
1.5379245E-02,9.87586E-03
1.5379428E-02,9.07031E-05
1.5379611E-02,1.25781E-05
1.5379794E-02,7.11719E-05
1.5379978E-02,7.11719E-05
1.5380161E-02,7.11719E-05
1.5380344E-02,9.07031E-05
1.5380527E-02,7.11719E-05
1.5380710E-02,1.10234E-04
1.5380894E-02,1.25781E-05
1.5381077E-02,-4.60156E-05
1.5381260E-02,3.21094E-05
1.5381443E-02,-6.95312E-06
1.5381626E-02,3.21094E-05
1.5381810E-02,7.11719E-05
1.5381993E-02,1.25781E-05
1.5382176E-02,3.21094E-05
1.5382359E-02,-6.55469E-05
1.5382542E-02,-6.95312E-06
1.5382726E-02,-6.95312E-06
1.5382909E-02,-6.95312E-06
1.5383092E-02,5.16406E-05
1.5383275E-02,-6.95312E-06
1.5383458E-02,3.21094E-05
1.5383642E-02,-2.64844E-05
1.5383825E-02,-6.95312E-06
1.5384008E-02,3.21094E-05
1.5384191E-02,3.21094E-05
1.5384374E-02,5.16406E-05
1.5384558E-02,5.16406E-05
1.5384741E-02,3.21094E-05
1.5384924E-02,-4.60156E-05
1.5385107E-02,-2.64844E-05
1.5385290E-02,3.21094E-05
1.5385474E-02,-4.60156E-05
1.5385657E-02,1.25781E-05
1.5385840E-02,1.25781E-05
1.5386023E-02,5.16406E-05
1.5386206E-02,-6.95312E-06
1.5386390E-02,-2.64844E-05
1.5386573E-02,1.25781E-05
1.5386756E-02,-2.64844E-05
1.5386939E-02,1.25781E-05
1.5387122E-02,-6.95312E-06
1.5387306E-02,-6.95312E-06
1.5387489E-02,3.21094E-05
1.5387672E-02,3.21094E-05
1.5387855E-02,3.21094E-05
1.5388038E-02,1.25781E-05
1.5388222E-02,7.11719E-05
1.5388405E-02,-6.95312E-06
1.5388588E-02,5.16406E-05
1.5388771E-02,-4.60156E-05
1.5388954E-02,1.25781E-05
1.5389138E-02,1.25781E-05
1.5389321E-02,3.21094E-05
1.5389504E-02,5.16406E-05
1.5389687E-02,-2.64844E-05
1.5389870E-02,-6.95312E-06
1.5390054E-02,3.21094E-05
1.5390237E-02,-2.64844E-05
1.5390420E-02,-6.95312E-06
1.5390603E-02,7.11719E-05
1.5390786E-02,5.16406E-05
1.5390970E-02,1.25781E-05
1.5391153E-02,5.16406E-05
1.5391336E-02,3.21094E-05
1.5391519E-02,7.11719E-05
1.5391702E-02,-4.60156E-05
1.5391886E-02,5.16406E-05
1.5392069E-02,-6.95312E-06
1.5392252E-02,9.07031E-05
1.5392435E-02,9.85633E-03
1.5392618E-02,9.93445E-03
1.5392802E-02,9.95398E-03
1.5392985E-02,9.91492E-03
1.5393168E-02,9.89539E-03
1.5393351E-02,9.95398E-03
1.5393534E-02,9.89539E-03
1.5393718E-02,9.93445E-03
1.5393901E-02,9.93445E-03
1.5394084E-02,9.89539E-03
1.5394267E-02,9.97352E-03
1.5394450E-02,9.91492E-03
1.5394634E-02,9.91492E-03
1.5394817E-02,9.95398E-03
1.5395000E-02,1.00126E-02
1.5395183E-02,1.00126E-02
1.5395366E-02,9.95398E-03
1.5395550E-02,9.97352E-03
1.5395733E-02,9.95398E-03
1.5395916E-02,1.00321E-02
1.5396099E-02,9.97352E-03
1.5396282E-02,1.00516E-02
1.5396466E-02,1.00126E-02
1.5396649E-02,9.95398E-03
1.5396832E-02,9.87586E-03
1.5397015E-02,9.99305E-03
1.5397198E-02,9.97352E-03
1.5397382E-02,1.00126E-02
1.5397565E-02,9.97352E-03
1.5397748E-02,9.95398E-03
1.5397931E-02,9.97352E-03
1.5398114E-02,1.00321E-02
1.5398298E-02,9.91492E-03
1.5398481E-02,1.00516E-02
1.5398664E-02,1.00126E-02
1.5398847E-02,1.00321E-02
1.5399030E-02,9.99305E-03
1.5399214E-02,9.95398E-03
1.5399397E-02,2.07891E-04
1.5399580E-02,1.68828E-04
1.5399763E-02,1.10234E-04
1.5399946E-02,1.10234E-04
1.5400130E-02,9.07031E-05
1.5400313E-02,7.11719E-05
1.5400496E-02,9.07031E-05
1.5400679E-02,9.07031E-05
1.5400862E-02,1.49297E-04
1.5401046E-02,9.07031E-05
1.5401229E-02,5.16406E-05
1.5401412E-02,1.49297E-04
1.5401595E-02,5.16406E-05
1.5401778E-02,1.29766E-04
1.5401962E-02,3.21094E-05
1.5402145E-02,1.10234E-04
1.5402328E-02,1.10234E-04
1.5402511E-02,1.10234E-04
1.5402694E-02,9.07031E-05
1.5402878E-02,1.10234E-04
1.5403061E-02,7.11719E-05
1.5403244E-02,9.07031E-05
1.5403427E-02,5.16406E-05
1.5403610E-02,1.29766E-04
1.5403794E-02,3.21094E-05
1.5403977E-02,1.29766E-04
1.5404160E-02,7.11719E-05
1.5404343E-02,9.07031E-05
1.5404526E-02,1.29766E-04
1.5404710E-02,1.10234E-04
1.5404893E-02,-2.64844E-05
1.5405076E-02,9.07031E-05
1.5405259E-02,7.11719E-05
1.5405442E-02,7.11719E-05
1.5405626E-02,-6.95312E-06
1.5405809E-02,7.11719E-05
1.5405992E-02,5.16406E-05
1.5406175E-02,9.07031E-05
1.5406358E-02,5.16406E-05
1.5406542E-02,1.10234E-04
1.5406725E-02,5.16406E-05
1.5406908E-02,3.21094E-05
1.5407091E-02,9.07031E-05
1.5407274E-02,1.10234E-04
1.5407458E-02,7.11719E-05
1.5407641E-02,7.11719E-05
1.5407824E-02,-6.95312E-06
1.5408007E-02,5.16406E-05
